eval_id	interface	c1_x	c1_y	r1	a1	c2_x	c2_y	r2	a2	c3_x	c3_y	r3	a3
205	NO_ID	0.287483	0.172682	0.147712	47.945744	0.580274	0.293778	0.143305	38.285331	0.456439	0.221634	0.488904	66.446876
206	NO_ID	0.577879	0.815248	0.064828	40.430784	0.367593	0.053668	0.476486	34.618636	0.402130	0.371571	0.402454	78.112804
207	NO_ID	0.270427	0.622427	0.459191	53.292620	0.558126	0.124992	0.262695	59.092402	0.739173	0.404436	0.620512	62.884150
208	NO_ID	0.544112	0.557507	0.440812	54.950985	0.221826	0.920320	0.691986	88.407463	0.927622	0.293882	0.614190	49.313301
209	NO_ID	0.693821	0.633390	0.304789	31.095705	0.886555	0.094744	0.195084	37.518776	0.471506	0.914588	0.519399	58.529461
210	NO_ID	0.355788	0.583254	0.658318	83.743800	0.638938	0.889060	0.159862	54.847687	0.597415	0.254309	0.637043	71.423345
211	NO_ID	0.440898	0.363830	0.511669	42.005290	0.536806	0.540303	0.589904	59.152320	0.373888	0.605358	0.281847	46.768730
212	NO_ID	0.729686	0.616144	0.604402	44.629330	0.784512	0.831537	0.102926	86.933227	0.432291	0.881322	0.603038	42.157257
213	NO_ID	0.425751	0.835748	0.371354	67.021168	0.691922	0.754332	0.395083	68.987829	0.892043	0.507536	0.489669	43.453384
214	NO_ID	0.162173	0.472077	0.186998	42.652588	0.491480	0.473285	0.517179	80.499617	0.944374	0.601993	0.201152	47.243807
215	NO_ID	0.716944	0.122717	0.248836	73.600722	0.694470	0.722113	0.344364	78.365119	0.862296	0.721010	0.690571	58.903562
216	NO_ID	0.245475	0.525733	0.547928	76.569629	0.263335	0.595592	0.054303	62.658172	0.522357	0.845713	0.261904	41.911883
217	NO_ID	0.084229	0.582754	0.666962	83.319361	0.587592	0.813884	0.660482	60.370252	0.513166	0.319153	0.617171	58.922140
218	NO_ID	0.207077	0.576084	0.483622	68.020828	0.344162	0.748488	0.264394	81.162591	0.554637	0.573822	0.662835	35.080571
219	NO_ID	0.643232	0.387813	0.565704	82.891489	0.570515	0.052757	0.255115	41.825987	0.781791	0.853291	0.489113	70.630375
220	NO_ID	0.216859	0.752441	0.670436	70.272329	0.575098	0.449884	0.109642	55.206850	0.225580	0.606337	0.102675	56.845543
221	NO_ID	0.203854	0.581878	0.641252	53.928200	0.941954	0.108437	0.385108	78.983112	0.932457	0.429770	0.640713	67.745887
222	NO_ID	0.186845	0.354031	0.378897	69.771660	0.729006	0.832611	0.664675	57.199589	0.364299	0.226673	0.693908	79.107662
223	NO_ID	0.865372	0.440825	0.177371	47.767468	0.397390	0.500634	0.698543	58.973640	0.530151	0.476539	0.120357	63.151423
224	NO_ID	0.687959	0.878516	0.296410	73.062882	0.383732	0.447275	0.110858	66.689165	0.915461	0.900038	0.367912	48.521257
225	NO_ID	0.241717	0.101799	0.147614	31.389441	0.419957	0.398687	0.346652	79.948222	0.419076	0.284684	0.061105	69.561530
226	NO_ID	0.760307	0.523474	0.254904	89.164257	0.905048	0.896206	0.624264	57.354061	0.891775	0.395906	0.304549	46.829795
227	NO_ID	0.147595	0.833525	0.161343	55.683201	0.330347	0.409754	0.139279	63.701696	0.310931	0.583732	0.368470	61.598769
228	NO_ID	0.904974	0.532142	0.197943	47.286590	0.313690	0.230382	0.095417	78.935537	0.432305	0.949406	0.437996	68.975397
229	NO_ID	0.359626	0.144036	0.630857	35.122289	0.930953	0.470821	0.325872	36.581286	0.328266	0.258829	0.250464	50.316295
230	NO_ID	0.928032	0.730703	0.470919	87.321177	0.179066	0.494641	0.325159	40.486323	0.781659	0.283478	0.590315	41.053500
231	NO_ID	0.937663	0.131809	0.206029	66.748964	0.607141	0.611065	0.313421	88.892818	0.660905	0.933406	0.323648	83.945475
232	NO_ID	0.092276	0.068827	0.485256	77.628384	0.395081	0.897443	0.670683	88.235483	0.924123	0.460782	0.116032	44.671475
233	NO_ID	0.876658	0.084882	0.173626	58.893872	0.532755	0.183585	0.104035	81.643253	0.660845	0.080863	0.426134	77.161861
234	NO_ID	0.414452	0.879507	0.119898	75.653326	0.398016	0.364864	0.690030	64.282888	0.341642	0.325154	0.569035	65.905169
235	NO_ID	0.537634	0.500891	0.328480	57.298495	0.523658	0.439044	0.439434	60.025784	0.459368	0.660028	0.394614	31.596853
236	NO_ID	0.401446	0.694983	0.089546	45.624923	0.499951	0.050902	0.302186	53.574051	0.326737	0.122072	0.561618	76.591336
237	NO_ID	0.420842	0.594555	0.437335	88.495288	0.634954	0.742149	0.086016	67.515970	0.103950	0.203641	0.564415	45.949022
238	NO_ID	0.125664	0.259889	0.415942	76.331107	0.874054	0.615871	0.438648	79.499574	0.867259	0.410509	0.382544	44.258799
239	NO_ID	0.204741	0.090365	0.117908	44.620902	0.391358	0.649497	0.463575	47.196223	0.587227	0.726305	0.155893	44.026835
240	NO_ID	0.239351	0.915460	0.121890	31.157443	0.214171	0.591392	0.533105	87.103856	0.301632	0.898173	0.462065	83.642095
241	NO_ID	0.630486	0.905234	0.219524	78.882062	0.344036	0.394151	0.461557	30.027136	0.473611	0.911226	0.274607	63.273251
242	NO_ID	0.865960	0.748445	0.631482	67.836113	0.637877	0.485691	0.137239	89.559769	0.224357	0.340896	0.693668	36.700130
243	NO_ID	0.876186	0.357909	0.245408	46.237259	0.582441	0.230076	0.296772	59.456495	0.080694	0.237949	0.209711	87.236615
244	NO_ID	0.572962	0.501797	0.609208	40.489481	0.377955	0.645676	0.692704	56.391038	0.529111	0.504836	0.610352	51.482201
245	NO_ID	0.523999	0.500893	0.639395	46.528955	0.796276	0.309139	0.693599	41.509152	0.279783	0.689998	0.181132	80.950398
246	NO_ID	0.372994	0.657537	0.154885	64.024824	0.386739	0.354928	0.610854	64.414345	0.227586	0.780279	0.417173	83.397111
247	NO_ID	0.533266	0.728061	0.077125	72.677976	0.656839	0.534627	0.131008	32.114334	0.217859	0.196842	0.434845	60.287691
248	NO_ID	0.613027	0.382009	0.173577	72.444637	0.557538	0.627243	0.356908	81.246842	0.940233	0.439295	0.202617	69.222296
249	NO_ID	0.573832	0.812496	0.214816	69.129890	0.651835	0.480790	0.531254	79.091680	0.797994	0.151825	0.543849	51.924416
250	NO_ID	0.900056	0.848147	0.087049	71.945462	0.314712	0.151202	0.612473	74.114859	0.593796	0.330685	0.300742	88.695760
251	NO_ID	0.242068	0.803224	0.681325	63.113194	0.421506	0.824058	0.247327	46.630421	0.072221	0.120204	0.076138	63.618926
252	NO_ID	0.442722	0.645962	0.195238	74.286822	0.418202	0.310143	0.198249	72.731808	0.626491	0.887175	0.544177	35.188919
253	NO_ID	0.141850	0.643915	0.362491	70.552842	0.639982	0.948039	0.395018	81.996918	0.721159	0.850218	0.228547	74.377841
254	NO_ID	0.347000	0.664699	0.273583	44.022160	0.602729	0.187776	0.470133	55.332333	0.704856	0.179494	0.413276	85.905688
255	NO_ID	0.447351	0.474717	0.172396	48.612378	0.184745	0.358020	0.431826	82.792941	0.760757	0.439229	0.144933	49.451462
256	NO_ID	0.828120	0.559796	0.401587	56.093387	0.311355	0.103241	0.584291	52.679999	0.447804	0.884212	0.299081	41.937235
257	NO_ID	0.482608	0.766176	0.178688	67.453308	0.445570	0.877242	0.368437	51.908128	0.617736	0.368963	0.471687	36.111923
258	NO_ID	0.051903	0.146499	0.355002	66.465329	0.104196	0.638235	0.654472	62.288775	0.588479	0.384485	0.657434	75.848644
259	NO_ID	0.174946	0.847902	0.324736	46.403020	0.187474	0.717860	0.403105	37.453598	0.833169	0.722470	0.589714	79.279161
260	NO_ID	0.091077	0.776475	0.257534	72.888140	0.610451	0.303009	0.242738	73.513996	0.127886	0.861483	0.337039	45.964466
261	NO_ID	0.155997	0.190883	0.374865	82.734904	0.760132	0.382390	0.192132	65.708437	0.490523	0.934191	0.393598	87.490450
262	NO_ID	0.245763	0.264471	0.278610	83.723267	0.861864	0.812527	0.068449	43.847904	0.052099	0.685579	0.096828	41.931223
263	NO_ID	0.128245	0.220241	0.266777	45.146812	0.185374	0.442108	0.626420	51.257709	0.189836	0.809979	0.370008	70.244742
264	NO_ID	0.675082	0.257303	0.181467	37.061869	0.605366	0.660849	0.130237	64.695871	0.149749	0.449516	0.347714	75.493546
265	NO_ID	0.388636	0.079724	0.672010	35.522618	0.740624	0.918090	0.189008	37.107461	0.611042	0.705017	0.673612	32.914728
266	NO_ID	0.636617	0.841051	0.668080	76.995066	0.654171	0.740419	0.340561	63.578116	0.276130	0.844566	0.554322	62.626645
267	NO_ID	0.402409	0.597326	0.459766	81.471055	0.826038	0.790602	0.288013	72.633248	0.301935	0.749272	0.343906	75.923445
268	NO_ID	0.145995	0.378628	0.510646	50.910979	0.862646	0.582315	0.345608	71.255668	0.770493	0.170048	0.375443	86.060292
269	NO_ID	0.263357	0.943364	0.229605	85.584030	0.593128	0.830518	0.546428	56.856031	0.056363	0.707420	0.066256	87.371492
270	NO_ID	0.114329	0.261706	0.057527	62.440737	0.468211	0.547913	0.359676	66.419465	0.948583	0.592856	0.139977	38.325474
271	NO_ID	0.078537	0.645387	0.473061	35.405093	0.538441	0.888754	0.571685	89.204449	0.514813	0.140926	0.399090	56.061141
272	NO_ID	0.204446	0.169764	0.252186	63.132158	0.890658	0.322913	0.287074	32.770886	0.468099	0.869423	0.277475	79.222041
273	NO_ID	0.275971	0.712856	0.242474	55.718911	0.650666	0.765520	0.652790	48.243412	0.306861	0.655024	0.359395	39.645118
274	NO_ID	0.564158	0.238762	0.311145	62.631838	0.147776	0.269771	0.352663	64.090884	0.608581	0.868778	0.663948	89.658789
275	NO_ID	0.661525	0.846901	0.115077	45.214583	0.485616	0.381886	0.151160	49.121435	0.861532	0.502723	0.408706	70.081100
276	NO_ID	0.586685	0.777483	0.575535	53.320144	0.398249	0.763405	0.414902	57.391551	0.322797	0.459196	0.691796	40.766447
277	NO_ID	0.282175	0.553663	0.100179	71.371160	0.762699	0.867385	0.102240	76.925624	0.851323	0.592681	0.485561	79.559161
278	NO_ID	0.914735	0.535301	0.081366	78.637285	0.514621	0.625119	0.600279	30.437459	0.778940	0.482820	0.587832	75.918238
279	NO_ID	0.793995	0.534917	0.451397	87.130411	0.205153	0.689802	0.286215	51.691683	0.204744	0.081374	0.645407	38.571827
280	NO_ID	0.944063	0.288029	0.194865	84.073926	0.146428	0.629500	0.638060	78.680110	0.384661	0.243287	0.235510	55.963941
281	NO_ID	0.786530	0.590769	0.482825	41.355806	0.424135	0.884072	0.617000	43.091488	0.328470	0.728930	0.652376	53.695849
282	NO_ID	0.417774	0.843094	0.186478	61.622110	0.725634	0.586256	0.384772	65.029301	0.456927	0.065755	0.426100	74.583700
283	NO_ID	0.098717	0.233056	0.158400	71.801370	0.137594	0.829827	0.185497	61.216190	0.588186	0.318685	0.392799	76.334011
284	NO_ID	0.852149	0.735685	0.324879	66.649821	0.944740	0.068411	0.534837	73.448805	0.067824	0.723938	0.213272	47.425800
285	NO_ID	0.735454	0.423683	0.188735	58.545548	0.607616	0.540928	0.473647	83.188204	0.907591	0.052908	0.134956	76.895186
286	NO_ID	0.221193	0.484544	0.640878	66.682671	0.851849	0.759726	0.636386	67.868896	0.672430	0.926278	0.417094	36.121399
287	NO_ID	0.476892	0.892550	0.663844	68.713150	0.373474	0.653876	0.526584	56.662068	0.939724	0.390656	0.145805	88.136613
288	NO_ID	0.424669	0.874210	0.579224	62.796611	0.683479	0.720502	0.115983	65.522922	0.570720	0.301952	0.510044	68.241951
289	NO_ID	0.619703	0.705903	0.187715	66.084763	0.167091	0.671695	0.104704	31.360802	0.814139	0.219720	0.338201	62.304385
290	NO_ID	0.932504	0.137223	0.194410	87.847492	0.639290	0.403112	0.660172	58.097688	0.273537	0.596647	0.095425	73.638207
291	NO_ID	0.841464	0.152011	0.571068	34.480764	0.579723	0.860306	0.397711	50.262054	0.457613	0.679750	0.230480	74.945110
292	NO_ID	0.479435	0.650926	0.243429	64.186218	0.282134	0.546428	0.345282	64.849097	0.516182	0.744412	0.556742	53.241120
293	NO_ID	0.417059	0.263464	0.190664	84.274354	0.415301	0.531547	0.082779	53.489620	0.148523	0.340243	0.054352	56.148906
294	NO_ID	0.538381	0.462898	0.166133	31.925148	0.782765	0.576332	0.515989	48.204247	0.805224	0.371984	0.070562	48.720262
295	NO_ID	0.668544	0.116876	0.079761	62.721819	0.118910	0.237308	0.359182	43.766721	0.940293	0.301483	0.188882	54.317795
296	NO_ID	0.227698	0.854237	0.269476	49.395650	0.560023	0.767403	0.176392	75.732486	0.424930	0.334659	0.699028	42.813821
297	NO_ID	0.145426	0.524276	0.109627	74.678528	0.284271	0.140371	0.391265	55.304652	0.614053	0.052576	0.655844	64.648957
298	NO_ID	0.190907	0.836493	0.434813	32.674427	0.302737	0.423946	0.451522	35.803364	0.796294	0.341849	0.084012	86.947450
299	NO_ID	0.130233	0.339743	0.226938	84.618261	0.168631	0.564918	0.481058	64.405151	0.505109	0.478846	0.319406	84.243300
300	NO_ID	0.736227	0.609292	0.384565	46.568620	0.354013	0.837208	0.699502	56.433155	0.762834	0.835339	0.330796	73.665290
301	NO_ID	0.483353	0.388083	0.087756	53.462562	0.264773	0.618963	0.526208	44.590848	0.627758	0.137149	0.644717	83.424758
302	NO_ID	0.363915	0.861942	0.221147	35.604587	0.492990	0.699657	0.666570	31.052153	0.255258	0.114250	0.386596	46.507435
303	NO_ID	0.653815	0.067131	0.502808	65.190942	0.208895	0.543621	0.290564	86.720903	0.433007	0.793463	0.496761	74.670466
304	NO_ID	0.680408	0.380718	0.152240	32.050726	0.131870	0.852715	0.501242	45.651473	0.112080	0.627848	0.098092	69.227979
305	NO_ID	0.827064	0.407153	0.276583	85.427550	0.121088	0.283848	0.326558	79.756807	0.347679	0.216374	0.380611	51.188007
306	NO_ID	0.595367	0.059876	0.180945	84.620041	0.378141	0.606844	0.167452	54.206570	0.528475	0.763553	0.157791	72.823322
307	NO_ID	0.092332	0.245759	0.675088	78.814574	0.110174	0.495765	0.543758	43.505393	0.241741	0.807558	0.209112	66.035068
308	NO_ID	0.338517	0.820186	0.382335	79.557686	0.587882	0.302051	0.352995	51.524779	0.533394	0.942552	0.602895	58.331252
309	NO_ID	0.254828	0.741986	0.140589	80.659414	0.235368	0.422187	0.052551	87.374424	0.487503	0.125329	0.423624	63.907047
310	NO_ID	0.507815	0.192338	0.171288	84.327245	0.449897	0.821138	0.460493	77.045699	0.638118	0.806087	0.261985	72.215645
311	NO_ID	0.521014	0.938191	0.593872	86.757375	0.702751	0.124501	0.259384	43.604875	0.372206	0.891558	0.263651	78.272493
312	NO_ID	0.215259	0.544830	0.258658	76.528727	0.777760	0.530766	0.190397	52.159772	0.458889	0.359797	0.408383	73.172327
313	NO_ID	0.102216	0.464613	0.678145	60.207829	0.084662	0.649007	0.593694	68.313557	0.129828	0.675819	0.676126	39.294409
314	NO_ID	0.062070	0.397874	0.651624	87.084762	0.688730	0.088999	0.118629	88.985979	0.121602	0.267003	0.356704	69.113599
315	NO_ID	0.936601	0.174236	0.693455	74.936969	0.480271	0.352583	0.155380	72.134487	0.555027	0.114612	0.066031	88.058209
316	NO_ID	0.229798	0.488349	0.245911	86.487916	0.298673	0.623166	0.278037	60.404330	0.082477	0.920744	0.248984	43.306205
317	NO_ID	0.270630	0.383535	0.574585	82.924417	0.492334	0.761284	0.293436	45.058836	0.285939	0.058580	0.291020	55.249207
318	NO_ID	0.180603	0.504036	0.555734	48.544985	0.087796	0.517114	0.621702	63.667643	0.928544	0.392175	0.393669	81.797889
319	NO_ID	0.932704	0.172220	0.182060	53.869018	0.708432	0.636469	0.293391	57.890457	0.771635	0.676143	0.187388	87.786412
320	NO_ID	0.590908	0.860517	0.274523	82.762941	0.142277	0.772512	0.546668	87.387496	0.780880	0.310683	0.189011	35.579624
321	NO_ID	0.911502	0.364434	0.372085	45.781580	0.321107	0.135873	0.398850	71.489801	0.091952	0.635261	0.579964	49.378194
322	NO_ID	0.374095	0.638465	0.225420	46.252255	0.588710	0.785535	0.442192	40.908350	0.684943	0.454580	0.584809	51.090365
323	NO_ID	0.790625	0.863968	0.655199	56.253412	0.801566	0.603766	0.406344	72.586485	0.269112	0.167050	0.149097	32.013213
324	NO_ID	0.326514	0.898502	0.447222	80.918028	0.095961	0.941066	0.069529	41.289619	0.430046	0.393274	0.370259	74.020227
325	NO_ID	0.846077	0.161770	0.639383	82.246252	0.182511	0.657851	0.698896	55.631791	0.625296	0.838529	0.078593	41.589734
326	NO_ID	0.817985	0.436871	0.468361	45.657270	0.620321	0.922963	0.352234	30.355731	0.815641	0.360449	0.343238	85.574476
327	NO_ID	0.893808	0.517494	0.627761	72.213156	0.175995	0.271960	0.399387	44.832252	0.947428	0.183898	0.463057	51.380738
328	NO_ID	0.465113	0.440720	0.226290	56.054077	0.341060	0.365103	0.463612	42.801049	0.537280	0.546483	0.254706	42.900426
329	NO_ID	0.681174	0.726996	0.115387	71.032475	0.521535	0.242944	0.124753	84.010493	0.361856	0.348196	0.691406	71.252678
330	NO_ID	0.142299	0.491551	0.129032	64.544366	0.681987	0.166798	0.695074	43.265650	0.731627	0.483887	0.530718	61.176825
331	NO_ID	0.263547	0.816005	0.142532	87.070511	0.440050	0.402248	0.073763	30.534349	0.660691	0.596335	0.455905	65.248180
332	NO_ID	0.579198	0.531255	0.449177	77.246080	0.789764	0.879711	0.070464	89.247211	0.434001	0.328278	0.516676	88.166053
333	NO_ID	0.251645	0.563811	0.311220	88.234841	0.458828	0.497220	0.578018	42.769214	0.701845	0.312486	0.519022	51.714487
334	NO_ID	0.660866	0.836412	0.404286	30.218009	0.365703	0.942902	0.159056	74.845374	0.082402	0.538777	0.414220	41.737343
335	NO_ID	0.056440	0.238389	0.458721	53.598707	0.456246	0.433257	0.128960	38.670356	0.429546	0.773078	0.691111	37.106639
336	NO_ID	0.776885	0.604763	0.486002	88.155805	0.216189	0.816886	0.147136	32.321665	0.372537	0.595804	0.249359	56.499358
337	NO_ID	0.563351	0.276417	0.629934	30.252182	0.829308	0.307715	0.109468	62.620264	0.867713	0.546814	0.107684	76.921477
338	NO_ID	0.186784	0.211417	0.670320	41.749472	0.127440	0.482171	0.671433	74.151473	0.618123	0.147173	0.265191	75.224274
339	NO_ID	0.776375	0.668190	0.645972	83.646432	0.824983	0.552680	0.398497	30.726084	0.591600	0.573058	0.218127	55.380647
340	NO_ID	0.192027	0.621083	0.317838	83.916281	0.219623	0.947256	0.088578	31.352475	0.836461	0.514757	0.454726	62.265836
341	NO_ID	0.325103	0.482341	0.646667	51.813968	0.613361	0.135904	0.619925	31.943229	0.842704	0.947755	0.641342	69.670241
342	NO_ID	0.410536	0.904894	0.200797	67.377011	0.543484	0.496261	0.509927	76.579288	0.625625	0.642747	0.296846	30.574689
343	NO_ID	0.542890	0.218333	0.273660	31.827412	0.451643	0.479365	0.586951	54.163282	0.090740	0.182971	0.227844	50.583931
344	NO_ID	0.660485	0.592692	0.079616	33.645604	0.689177	0.489026	0.387951	45.560360	0.313277	0.421580	0.246593	68.036695
345	NO_ID	0.212610	0.544968	0.136226	58.045183	0.222375	0.902330	0.155676	59.590922	0.229376	0.829612	0.244433	49.622781
346	NO_ID	0.821365	0.308351	0.206301	30.969644	0.700332	0.385063	0.090489	35.305097	0.091419	0.781292	0.603798	64.345901
347	NO_ID	0.055728	0.529271	0.331411	52.974021	0.150112	0.394963	0.334734	51.943521	0.407439	0.170447	0.331324	72.180338
348	NO_ID	0.286030	0.622207	0.196733	73.616735	0.247581	0.395480	0.421253	67.890577	0.104249	0.544478	0.456623	35.595743
349	NO_ID	0.896185	0.497548	0.347947	69.728419	0.260247	0.663439	0.166366	55.954863	0.466069	0.363245	0.050841	78.611549
350	NO_ID	0.935171	0.143319	0.456792	30.706151	0.704875	0.140343	0.122931	76.760942	0.778428	0.599514	0.229483	76.547337
351	NO_ID	0.199895	0.516458	0.347908	60.678811	0.630467	0.579470	0.289324	67.233709	0.940125	0.928306	0.686423	59.137006
352	NO_ID	0.881091	0.138997	0.507684	84.748006	0.673801	0.205765	0.540974	62.532030	0.544116	0.587948	0.659839	80.323588
353	NO_ID	0.572790	0.853546	0.086279	58.927058	0.462217	0.503208	0.330690	43.326368	0.495638	0.843554	0.109295	33.121963
354	NO_ID	0.493676	0.844775	0.570919	59.266551	0.228762	0.252371	0.470698	37.220837	0.426832	0.384507	0.104972	71.967400
355	NO_ID	0.847892	0.779246	0.140587	46.811918	0.221998	0.577220	0.266058	34.108542	0.809458	0.252789	0.488973	59.861115
356	NO_ID	0.874899	0.464528	0.100950	72.850702	0.403644	0.232050	0.674548	34.686319	0.134432	0.267670	0.144475	83.752424
357	NO_ID	0.528529	0.293269	0.687272	64.922267	0.684758	0.163372	0.330261	42.169422	0.142378	0.403707	0.295529	71.290738
358	NO_ID	0.495271	0.334259	0.494854	75.733068	0.851703	0.681645	0.575539	42.964689	0.818580	0.498919	0.091700	60.743951
359	NO_ID	0.137422	0.560726	0.447342	46.999282	0.379948	0.560108	0.097732	71.089424	0.778848	0.222245	0.450533	42.337285
360	NO_ID	0.529258	0.562514	0.528283	30.808947	0.433642	0.870654	0.102925	42.515913	0.600571	0.290905	0.375945	72.544363
361	NO_ID	0.325198	0.795397	0.115321	77.297920	0.136913	0.628080	0.483293	89.794541	0.078905	0.837517	0.087563	43.600257
362	NO_ID	0.428752	0.252400	0.329152	59.943555	0.107761	0.130880	0.273533	51.701791	0.205782	0.155032	0.311027	41.333450
363	NO_ID	0.830715	0.621536	0.218760	48.229441	0.117447	0.278406	0.444296	68.157360	0.195499	0.482658	0.269906	68.464182
364	NO_ID	0.083361	0.074602	0.078927	41.293548	0.775739	0.363577	0.200950	49.608986	0.725393	0.683102	0.361269	51.415107
365	NO_ID	0.101644	0.422448	0.159449	87.128905	0.949774	0.474039	0.129134	63.324967	0.499427	0.934432	0.640161	66.823177
366	NO_ID	0.719959	0.276716	0.492544	47.526929	0.472412	0.617415	0.645211	63.221781	0.702871	0.111572	0.369451	63.436662
367	NO_ID	0.119893	0.884941	0.297891	36.974969	0.163241	0.717771	0.174674	49.553491	0.155726	0.146799	0.204959	76.964122
368	NO_ID	0.533197	0.643985	0.438900	48.828448	0.669955	0.350165	0.632452	51.899048	0.944869	0.630268	0.511236	45.576612
369	NO_ID	0.117519	0.909398	0.468382	67.345869	0.520293	0.804152	0.661817	71.008530	0.232852	0.226907	0.476129	43.742379
370	NO_ID	0.225622	0.593695	0.519232	36.569098	0.161123	0.774334	0.122932	80.823633	0.760058	0.838789	0.547368	43.320031
371	NO_ID	0.221899	0.114205	0.383270	49.082091	0.801420	0.142280	0.110779	63.915886	0.293804	0.910747	0.487560	77.053534
372	NO_ID	0.113519	0.730994	0.202320	64.486696	0.356629	0.073841	0.424079	64.548975	0.343583	0.070379	0.639638	44.184462
373	NO_ID	0.611218	0.121180	0.477034	43.998661	0.715891	0.922714	0.408623	48.101711	0.737524	0.665896	0.662177	35.473128
